Product_ID,Product_Name,Forecasted_Qty,Material_ID,Material_Name,Material_Required_Qty,Create_Datetime
P0663,Sweet Corn Puffs XL Mini Lite XL Pro Pro XL XL,2000,M006,Corn,200,22-06-25 19:14:48
P0663,Sweet Corn Puffs XL Mini Lite XL Pro Pro XL XL,2000,M020,Natural Flavors,500,26-05-25 19:14:48
P0663,Sweet Corn Puffs XL Mini Lite XL Pro Pro XL XL,2000,M003,Citric Acid,1000,02-06-25 19:14:48
P0664,Energy Drink - Citrus Mini XL Family Pack Max Family Pack,500,M001,Sugar,500,14-06-25 19:14:48
P0664,Energy Drink - Citrus Mini XL Family Pack Max Family Pack,500,M042,Acetic Acid,200,07-06-25 19:14:48
P0664,Energy Drink - Citrus Mini XL Family Pack Max Family Pack,500,M033,Vanillin,1000,03-06-25 19:14:48
P0665,Cola Beverage Mini Family Pack Family Pack Pro XL Pro,500,M037,Caramel Color,100,29-05-25 19:14:48
P0665,Cola Beverage Mini Family Pack Family Pack Pro XL Pro,500,M033,Vanillin,100,22-06-25 19:14:48
P0665,Cola Beverage Mini Family Pack Family Pack Pro XL Pro,500,M003,Citric Acid,2000,04-06-25 19:14:48
P0666,Cheese Crackers Lite Mini,100,M002,Salt,100,27-05-25 19:14:48
P0666,Cheese Crackers Lite Mini,100,M026,Cocoa Powder,2000,11-06-25 19:14:48
P0666,Cheese Crackers Lite Mini,100,M038,Baking Powder,1000,12-06-25 19:14:48
P0667,Snack Mix - Trail Max Pro XL Max XL,2000,M002,Salt,200,30-05-25 19:14:48
P0667,Snack Mix - Trail Max Pro XL Max XL,2000,M009,Palm Oil,100,13-06-25 19:14:48
P0667,Snack Mix - Trail Max Pro XL Max XL,2000,M015,Maltodextrin,200,05-06-25 19:14:48
P0668,Chocolate Milk Drink Mini Max Max XL Pro Mini Family Pack,5000,M001,Sugar,1000,06-06-25 19:14:48
P0668,Chocolate Milk Drink Mini Max Max XL Pro Mini Family Pack,5000,M033,Vanillin,500,17-06-25 19:14:48
P0668,Chocolate Milk Drink Mini Max Max XL Pro Mini Family Pack,5000,M037,Caramel Color,100,05-06-25 19:14:48
P0669,Chocolate Milk Drink Mini Max Max Family Pack,100,M020,Natural Flavors,100,18-06-25 19:14:48
P0669,Chocolate Milk Drink Mini Max Max Family Pack,100,M001,Sugar,1000,31-05-25 19:14:48
P0669,Chocolate Milk Drink Mini Max Max Family Pack,100,M024,Ascorbic Acid,500,01-06-25 19:14:48
P0670,Classic Salted Wafers Family Pack Family Pack Max,2000,M014,Garlic Powder,200,03-06-25 19:14:48
P0670,Classic Salted Wafers Family Pack Family Pack Max,2000,M011,Cheddar Cheese,500,29-05-25 19:14:48
P0670,Classic Salted Wafers Family Pack Family Pack Max,2000,M005,Potatoes,2000,21-06-25 19:14:48
P0671,Orange Soft Drink Max Mini Pro Pro Mini Mini Mini,2000,M020,Natural Flavors,2000,30-05-25 19:14:48
P0671,Orange Soft Drink Max Mini Pro Pro Mini Mini Mini,2000,M042,Acetic Acid,200,05-06-25 19:14:48
P0671,Orange Soft Drink Max Mini Pro Pro Mini Mini Mini,2000,M024,Ascorbic Acid,1000,18-06-25 19:14:48
P0672,Mint Flavored Soda Max Lite Lite Mini Mini,2000,M042,Acetic Acid,100,02-06-25 19:14:48
P0672,Mint Flavored Soda Max Lite Lite Mini Mini,2000,M003,Citric Acid,1000,01-06-25 19:14:48
P0672,Mint Flavored Soda Max Lite Lite Mini Mini,2000,M037,Caramel Color,200,26-05-25 19:14:48
P0673,Tomato Flavored Chips Pro XL Family Pack Max Family Pack,5000,M013,Onion Powder,200,28-05-25 19:14:48
P0673,Tomato Flavored Chips Pro XL Family Pack Max Family Pack,5000,M008,Sunflower Oil,1000,17-06-25 19:14:48
P0673,Tomato Flavored Chips Pro XL Family Pack Max Family Pack,5000,M011,Cheddar Cheese,1000,05-06-25 19:14:48
P0674,Sweet Corn Puffs XL Mini Pro Pro Max Pro,500,M015,Maltodextrin,200,12-06-25 19:14:48
P0674,Sweet Corn Puffs XL Mini Pro Pro Max Pro,500,M003,Citric Acid,2000,28-05-25 19:14:48
P0674,Sweet Corn Puffs XL Mini Pro Pro Max Pro,500,M020,Natural Flavors,2000,18-06-25 19:14:48
P0675,Mint Flavored Soda XL Lite Mini,1000,M033,Vanillin,1000,22-06-25 19:14:48
P0675,Mint Flavored Soda XL Lite Mini,1000,M024,Ascorbic Acid,100,26-05-25 19:14:48
P0675,Mint Flavored Soda XL Lite Mini,1000,M042,Acetic Acid,2000,14-06-25 19:14:48
P0676,Mint Flavored Soda Mini Lite XL,100,M020,Natural Flavors,200,26-05-25 19:14:48
P0676,Mint Flavored Soda Mini Lite XL,100,M042,Acetic Acid,500,25-05-25 19:14:48
P0676,Mint Flavored Soda Mini Lite XL,100,M001,Sugar,500,20-06-25 19:14:48
P0677,Iced Tea - Peach Mini Lite Pro XL Mini Family Pack XL Family Pack Pro Family Pack Max,2000,M020,Natural Flavors,1000,01-06-25 19:14:48
P0677,Iced Tea - Peach Mini Lite Pro XL Mini Family Pack XL Family Pack Pro Family Pack Max,2000,M001,Sugar,200,10-06-25 19:14:48
P0677,Iced Tea - Peach Mini Lite Pro XL Mini Family Pack XL Family Pack Pro Family Pack Max,2000,M042,Acetic Acid,200,21-06-25 19:14:48
P0678,Cola Beverage Mini Pro Lite Mini,2000,M037,Caramel Color,1000,20-06-25 19:14:48
P0678,Cola Beverage Mini Pro Lite Mini,2000,M024,Ascorbic Acid,100,08-06-25 19:14:48
P0678,Cola Beverage Mini Pro Lite Mini,2000,M001,Sugar,500,31-05-25 19:14:48
P0679,Mint Flavored Soda Mini Lite Lite Family Pack Pro,5000,M020,Natural Flavors,200,19-06-25 19:14:48
P0679,Mint Flavored Soda Mini Lite Lite Family Pack Pro,5000,M003,Citric Acid,1000,26-05-25 19:14:48
P0679,Mint Flavored Soda Mini Lite Lite Family Pack Pro,5000,M042,Acetic Acid,200,07-06-25 19:14:48
P0680,Chocolate Chip Cookies XL Max Family Pack,500,M002,Salt,2000,04-06-25 19:14:48
P0680,Chocolate Chip Cookies XL Max Family Pack,500,M013,Onion Powder,2000,22-06-25 19:14:48
P0680,Chocolate Chip Cookies XL Max Family Pack,500,M014,Garlic Powder,2000,17-06-25 19:14:48
P0681,Whey Protein Bar Max Family Pack Lite Pro Lite,500,M010,Whey Protein,200,29-05-25 19:14:48
P0681,Whey Protein Bar Max Family Pack Lite Pro Lite,500,M028,Skimmed Milk Powder,200,17-06-25 19:14:48
P0681,Whey Protein Bar Max Family Pack Lite Pro Lite,500,M016,Dextrose,1000,20-06-25 19:14:48
P0682,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini,500,M007,Vegetable Oil,1000,06-06-25 19:14:48
P0682,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini,500,M014,Garlic Powder,2000,21-06-25 19:14:48
P0682,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini,500,M019,Paprika Extract,100,09-06-25 19:14:48
P0683,Roasted Almonds Family Pack Family Pack Mini Mini,200,M015,Maltodextrin,1000,26-05-25 19:14:48
P0683,Roasted Almonds Family Pack Family Pack Mini Mini,200,M007,Vegetable Oil,100,03-06-25 19:14:48
P0683,Roasted Almonds Family Pack Family Pack Mini Mini,200,M019,Paprika Extract,200,26-05-25 19:14:48
P0684,Chocolate Milk Drink Mini Max XL Mini,500,M037,Caramel Color,100,02-06-25 19:14:48
P0684,Chocolate Milk Drink Mini Max XL Mini,500,M020,Natural Flavors,200,21-06-25 19:14:48
P0684,Chocolate Milk Drink Mini Max XL Mini,500,M001,Sugar,100,29-05-25 19:14:48
P0685,Fruit Punch Juice XL,1000,M033,Vanillin,500,01-06-25 19:14:48
P0685,Fruit Punch Juice XL,1000,M003,Citric Acid,200,26-05-25 19:14:48
P0685,Fruit Punch Juice XL,1000,M020,Natural Flavors,500,29-05-25 19:14:48
P0686,Masala Potato Chips Lite Lite XL,5000,M002,Salt,1000,19-06-25 19:14:48
P0686,Masala Potato Chips Lite Lite XL,5000,M008,Sunflower Oil,1000,14-06-25 19:14:48
P0686,Masala Potato Chips Lite Lite XL,5000,M013,Onion Powder,100,22-06-25 19:14:48
P0687,Snack Mix - Trail Pro Pro,5000,M009,Palm Oil,200,12-06-25 19:14:48
P0687,Snack Mix - Trail Pro Pro,5000,M006,Corn,1000,30-05-25 19:14:48
P0687,Snack Mix - Trail Pro Pro,5000,M020,Natural Flavors,100,30-05-25 19:14:48
P0688,Snack Mix - Trail Max Pro XL Max XL Mini,2000,M015,Maltodextrin,1000,30-05-25 19:14:48
P0688,Snack Mix - Trail Max Pro XL Max XL Mini,2000,M006,Corn,500,22-06-25 19:14:48
P0688,Snack Mix - Trail Max Pro XL Max XL Mini,2000,M009,Palm Oil,1000,18-06-25 19:14:48
P0689,Tomato Flavored Chips Pro XL Mini Pro,100,M011,Cheddar Cheese,200,13-06-25 19:14:48
P0689,Tomato Flavored Chips Pro XL Mini Pro,100,M005,Potatoes,100,05-06-25 19:14:48
P0689,Tomato Flavored Chips Pro XL Mini Pro,100,M019,Paprika Extract,200,15-06-25 19:14:48
P0690,Sweet Corn Puffs XL Mini Lite XL Lite Mini XL,100,M003,Citric Acid,2000,18-06-25 19:14:48
P0690,Sweet Corn Puffs XL Mini Lite XL Lite Mini XL,100,M015,Maltodextrin,1000,16-06-25 19:14:48
P0690,Sweet Corn Puffs XL Mini Lite XL Lite Mini XL,100,M006,Corn,500,12-06-25 19:14:48
P0691,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL Pro Pro XL Lite,100,M033,Vanillin,2000,03-06-25 19:14:48
P0691,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL Pro Pro XL Lite,100,M037,Caramel Color,2000,24-05-25 19:14:48
P0691,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite XL Pro Pro XL Lite,100,M024,Ascorbic Acid,200,14-06-25 19:14:48
P0692,Mint Flavored Soda XL Lite Family Pack,500,M042,Acetic Acid,2000,22-06-25 19:14:48
P0692,Mint Flavored Soda XL Lite Family Pack,500,M020,Natural Flavors,2000,14-06-25 19:14:48
P0692,Mint Flavored Soda XL Lite Family Pack,500,M033,Vanillin,500,09-06-25 19:14:48
P0693,Orange Soft Drink Max Max Pro Pro,5000,M033,Vanillin,2000,31-05-25 19:14:48
P0693,Orange Soft Drink Max Max Pro Pro,5000,M003,Citric Acid,1000,21-06-25 19:14:48
P0693,Orange Soft Drink Max Max Pro Pro,5000,M001,Sugar,500,05-06-25 19:14:48
P0694,Cheese Nachos Lite Family Pack Lite Lite,100,M012,Tomato Powder,100,14-06-25 19:14:48
P0694,Cheese Nachos Lite Family Pack Lite Lite,100,M020,Natural Flavors,1000,10-06-25 19:14:48
P0694,Cheese Nachos Lite Family Pack Lite Lite,100,M002,Salt,2000,03-06-25 19:14:48
P0695,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite XL Mini,500,M001,Sugar,100,03-06-25 19:14:48
P0695,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite XL Mini,500,M003,Citric Acid,200,04-06-25 19:14:48
P0695,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite XL Mini,500,M033,Vanillin,100,08-06-25 19:14:48
P0696,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite Pro,2000,M024,Ascorbic Acid,500,17-06-25 19:14:48
P0696,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite Pro,2000,M037,Caramel Color,1000,13-06-25 19:14:48
P0696,Chocolate Milk Drink Mini Max Family Pack Pro Mini Lite Mini Family Pack Lite Pro,2000,M003,Citric Acid,100,12-06-25 19:14:48
P0697,Chocolate Milk Drink Mini Max Family Pack Pro XL XL Mini,500,M024,Ascorbic Acid,100,21-06-25 19:14:48
P0697,Chocolate Milk Drink Mini Max Family Pack Pro XL XL Mini,500,M003,Citric Acid,500,15-06-25 19:14:48
P0697,Chocolate Milk Drink Mini Max Family Pack Pro XL XL Mini,500,M033,Vanillin,2000,13-06-25 19:14:48
P0698,Masala Potato Chips XL XL XL,5000,M008,Sunflower Oil,100,12-06-25 19:14:48
P0698,Masala Potato Chips XL XL XL,5000,M019,Paprika Extract,100,22-06-25 19:14:48
P0698,Masala Potato Chips XL XL XL,5000,M007,Vegetable Oil,500,28-05-25 19:14:48
P0699,Tomato Flavored Chips Pro XL Lite Pro XL Mini XL XL,200,M002,Salt,200,10-06-25 19:14:48
P0699,Tomato Flavored Chips Pro XL Lite Pro XL Mini XL XL,200,M008,Sunflower Oil,2000,20-06-25 19:14:48
P0699,Tomato Flavored Chips Pro XL Lite Pro XL Mini XL XL,200,M013,Onion Powder,500,16-06-25 19:14:48
P0700,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Max,100,M037,Caramel Color,200,02-06-25 19:14:48
P0700,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Max,100,M042,Acetic Acid,1000,22-06-25 19:14:48
P0700,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Max,100,M003,Citric Acid,100,15-06-25 19:14:48
P0701,Lemon Soda Pro Pro,200,M003,Citric Acid,200,21-06-25 19:14:48
P0701,Lemon Soda Pro Pro,200,M042,Acetic Acid,1000,27-05-25 19:14:48
P0701,Lemon Soda Pro Pro,200,M037,Caramel Color,2000,22-06-25 19:14:48
P0702,Tomato Flavored Chips Mini Pro,100,M011,Cheddar Cheese,1000,09-06-25 19:14:48
P0702,Tomato Flavored Chips Mini Pro,100,M008,Sunflower Oil,100,20-06-25 19:14:48
P0702,Tomato Flavored Chips Mini Pro,100,M020,Natural Flavors,100,18-06-25 19:14:48
P0703,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini XL,2000,M002,Salt,100,28-05-25 19:14:48
P0703,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini XL,2000,M005,Potatoes,1000,17-06-25 19:14:48
P0703,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Mini XL,2000,M007,Vegetable Oil,1000,05-06-25 19:14:48
P0704,Orange Soft Drink Mini Family Pack Family Pack Max,200,M024,Ascorbic Acid,200,28-05-25 19:14:48
P0704,Orange Soft Drink Mini Family Pack Family Pack Max,200,M033,Vanillin,100,03-06-25 19:14:48
P0704,Orange Soft Drink Mini Family Pack Family Pack Max,200,M042,Acetic Acid,500,27-05-25 19:14:48
P0705,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Max XL,500,M019,Paprika Extract,200,09-06-25 19:14:48
P0705,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Max XL,500,M013,Onion Powder,2000,05-06-25 19:14:48
P0705,Spicy Tortilla Chips Lite Lite Family Pack Family Pack Max XL,500,M008,Sunflower Oil,2000,08-06-25 19:14:48
P0706,Lemon Soda XL Pro,1000,M037,Caramel Color,2000,14-06-25 19:14:48
P0706,Lemon Soda XL Pro,1000,M033,Vanillin,1000,18-06-25 19:14:48
P0706,Lemon Soda XL Pro,1000,M024,Ascorbic Acid,500,10-06-25 19:14:48
P0707,Chocolate Chip Cookies Max Max Max,200,M008,Sunflower Oil,500,13-06-25 19:14:48
P0707,Chocolate Chip Cookies Max Max Max,200,M005,Potatoes,100,24-05-25 19:14:48
P0707,Chocolate Chip Cookies Max Max Max,200,M019,Paprika Extract,100,04-06-25 19:14:48
P0708,Coffee Can Drink Lite Lite Pro Lite,5000,M042,Acetic Acid,1000,16-06-25 19:14:48
P0708,Coffee Can Drink Lite Lite Pro Lite,5000,M020,Natural Flavors,200,07-06-25 19:14:48
P0708,Coffee Can Drink Lite Lite Pro Lite,5000,M024,Ascorbic Acid,500,02-06-25 19:14:48
P0709,Iced Tea - Peach Pro,100,M024,Ascorbic Acid,1000,07-06-25 19:14:48
P0709,Iced Tea - Peach Pro,100,M033,Vanillin,100,17-06-25 19:14:48
P0709,Iced Tea - Peach Pro,100,M020,Natural Flavors,200,14-06-25 19:14:48
P0710,Lemon Soda Family Pack XL XL Lite,1000,M037,Caramel Color,200,10-06-25 19:14:48
P0710,Lemon Soda Family Pack XL XL Lite,1000,M042,Acetic Acid,500,24-05-25 19:14:48
P0710,Lemon Soda Family Pack XL XL Lite,1000,M003,Citric Acid,500,12-06-25 19:14:48
P0711,Classic Salted Wafers Family Pack Family Pack Max Max,5000,M019,Paprika Extract,1000,14-06-25 19:14:48
P0711,Classic Salted Wafers Family Pack Family Pack Max Max,5000,M013,Onion Powder,1000,04-06-25 19:14:48
P0711,Classic Salted Wafers Family Pack Family Pack Max Max,5000,M014,Garlic Powder,1000,09-06-25 19:14:48
P0712,Masala Potato Chips Mini Family Pack Family Pack Mini Mini Family Pack,1000,M007,Vegetable Oil,500,19-06-25 19:14:48
P0712,Masala Potato Chips Mini Family Pack Family Pack Mini Mini Family Pack,1000,M005,Potatoes,2000,15-06-25 19:14:48
P0712,Masala Potato Chips Mini Family Pack Family Pack Mini Mini Family Pack,1000,M019,Paprika Extract,100,17-06-25 19:14:48
P0713,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro Pro Lite XL,1000,M011,Cheddar Cheese,500,15-06-25 19:14:48
P0713,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro Pro Lite XL,1000,M008,Sunflower Oil,1000,27-05-25 19:14:48
P0713,Masala Potato Chips Mini Family Pack Pro Max Family Pack Pro Pro Lite XL,1000,M005,Potatoes,500,16-06-25 19:14:48
P0714,Cheese Crackers Lite Mini Lite,2000,M033,Vanillin,100,22-06-25 19:14:48
P0714,Cheese Crackers Lite Mini Lite,2000,M002,Salt,2000,18-06-25 19:14:48
P0714,Cheese Crackers Lite Mini Lite,2000,M001,Sugar,1000,05-06-25 19:14:48
P0715,Masala Potato Chips Lite Max Max Mini,5000,M011,Cheddar Cheese,2000,03-06-25 19:14:48
P0715,Masala Potato Chips Lite Max Max Mini,5000,M007,Vegetable Oil,1000,01-06-25 19:14:48
P0715,Masala Potato Chips Lite Max Max Mini,5000,M002,Salt,2000,05-06-25 19:14:48
P0716,Coffee Can Drink Lite Lite Max,200,M042,Acetic Acid,500,05-06-25 19:14:48
P0716,Coffee Can Drink Lite Lite Max,200,M037,Caramel Color,500,06-06-25 19:14:48
P0716,Coffee Can Drink Lite Lite Max,200,M024,Ascorbic Acid,200,13-06-25 19:14:48
P0717,Tomato Flavored Chips Pro XL Lite Pro XL Max XL Lite XL,5000,M020,Natural Flavors,200,14-06-25 19:14:48
P0717,Tomato Flavored Chips Pro XL Lite Pro XL Max XL Lite XL,5000,M013,Onion Powder,100,27-05-25 19:14:48
P0717,Tomato Flavored Chips Pro XL Lite Pro XL Max XL Lite XL,5000,M005,Potatoes,2000,11-06-25 19:14:48
P0718,Iced Tea - Peach Lite XL,100,M001,Sugar,500,22-06-25 19:14:48
P0718,Iced Tea - Peach Lite XL,100,M037,Caramel Color,100,26-05-25 19:14:48
P0718,Iced Tea - Peach Lite XL,100,M042,Acetic Acid,1000,27-05-25 19:14:48
P0719,Lemon Soda Family Pack XL Lite Max Mini,1000,M001,Sugar,1000,03-06-25 19:14:48
P0719,Lemon Soda Family Pack XL Lite Max Mini,1000,M042,Acetic Acid,2000,18-06-25 19:14:48
P0719,Lemon Soda Family Pack XL Lite Max Mini,1000,M033,Vanillin,200,19-06-25 19:14:48
P0720,Mint Flavored Soda Mini Lite Family Pack Family Pack,200,M003,Citric Acid,2000,18-06-25 19:14:48
P0720,Mint Flavored Soda Mini Lite Family Pack Family Pack,200,M001,Sugar,500,24-05-25 19:14:48
P0720,Mint Flavored Soda Mini Lite Family Pack Family Pack,200,M042,Acetic Acid,100,16-06-25 19:14:48
P0721,Coffee Can Drink Max Mini Pro,5000,M042,Acetic Acid,200,19-06-25 19:14:48
P0721,Coffee Can Drink Max Mini Pro,5000,M033,Vanillin,200,22-06-25 19:14:48
P0721,Coffee Can Drink Max Mini Pro,5000,M024,Ascorbic Acid,100,10-06-25 19:14:48
P0722,Tomato Flavored Chips Pro XL Pro Mini Max,100,M020,Natural Flavors,100,01-06-25 19:14:48
P0722,Tomato Flavored Chips Pro XL Pro Mini Max,100,M014,Garlic Powder,1000,22-06-25 19:14:48
P0722,Tomato Flavored Chips Pro XL Pro Mini Max,100,M008,Sunflower Oil,2000,05-06-25 19:14:48
P0723,Butter Popcorn Family Pack Pro Mini,2000,M025,Soy Lecithin,2000,31-05-25 19:14:48
P0723,Butter Popcorn Family Pack Pro Mini,2000,M001,Sugar,1000,08-06-25 19:14:48
P0723,Butter Popcorn Family Pack Pro Mini,2000,M038,Baking Powder,100,22-06-25 19:14:48
P0724,Spicy Tortilla Chips XL,500,M020,Natural Flavors,2000,25-05-25 19:14:48
P0724,Spicy Tortilla Chips XL,500,M005,Potatoes,100,01-06-25 19:14:48
P0724,Spicy Tortilla Chips XL,500,M014,Garlic Powder,500,17-06-25 19:14:48
P0725,Butter Popcorn Max XL,200,M038,Baking Powder,1000,10-06-25 19:14:48
P0725,Butter Popcorn Max XL,200,M026,Cocoa Powder,500,15-06-25 19:14:48
P0725,Butter Popcorn Max XL,200,M001,Sugar,100,11-06-25 19:14:48
P0726,Sweet Corn Puffs XL Mini Lite Family Pack Mini Lite Lite Max,5000,M015,Maltodextrin,2000,29-05-25 19:14:48
P0726,Sweet Corn Puffs XL Mini Lite Family Pack Mini Lite Lite Max,5000,M003,Citric Acid,100,29-05-25 19:14:48
P0726,Sweet Corn Puffs XL Mini Lite Family Pack Mini Lite Lite Max,5000,M009,Palm Oil,1000,09-06-25 19:14:48
P0727,Orange Soft Drink Mini XL Max,200,M033,Vanillin,500,05-06-25 19:14:48
P0727,Orange Soft Drink Mini XL Max,200,M003,Citric Acid,500,09-06-25 19:14:48
P0727,Orange Soft Drink Mini XL Max,200,M037,Caramel Color,100,26-05-25 19:14:48
P0728,Coffee Can Drink Max Pro XL,2000,M033,Vanillin,200,16-06-25 19:14:48
P0728,Coffee Can Drink Max Pro XL,2000,M001,Sugar,2000,19-06-25 19:14:48
P0728,Coffee Can Drink Max Pro XL,2000,M003,Citric Acid,500,12-06-25 19:14:48
P0729,Cola Beverage Mini Pro Lite Mini Mini,200,M001,Sugar,1000,08-06-25 19:14:48
P0729,Cola Beverage Mini Pro Lite Mini Mini,200,M003,Citric Acid,500,08-06-25 19:14:48
P0729,Cola Beverage Mini Pro Lite Mini Mini,200,M033,Vanillin,500,14-06-25 19:14:48
P0730,Roasted Almonds Pro Mini Lite Family Pack,1000,M015,Maltodextrin,2000,15-06-25 19:14:48
P0730,Roasted Almonds Pro Mini Lite Family Pack,1000,M007,Vegetable Oil,200,05-06-25 19:14:48
P0730,Roasted Almonds Pro Mini Lite Family Pack,1000,M019,Paprika Extract,100,02-06-25 19:14:48
P0731,Sweet Corn Puffs XL Mini Pro Max,2000,M006,Corn,2000,10-06-25 19:14:48
P0731,Sweet Corn Puffs XL Mini Pro Max,2000,M002,Salt,500,17-06-25 19:14:48
P0731,Sweet Corn Puffs XL Mini Pro Max,2000,M020,Natural Flavors,500,16-06-25 19:14:48
P0732,Cheese Nachos Family Pack Max,200,M013,Onion Powder,200,12-06-25 19:14:48
P0732,Cheese Nachos Family Pack Max,200,M011,Cheddar Cheese,500,13-06-25 19:14:48
P0732,Cheese Nachos Family Pack Max,200,M020,Natural Flavors,1000,15-06-25 19:14:48
P0733,Chocolate Milk Drink Pro Pro XL,500,M033,Vanillin,100,14-06-25 19:14:48
P0733,Chocolate Milk Drink Pro Pro XL,500,M024,Ascorbic Acid,1000,09-06-25 19:14:48
P0733,Chocolate Milk Drink Pro Pro XL,500,M037,Caramel Color,500,26-05-25 19:14:48
P0734,Chocolate Milk Drink Mini Max Family Pack Pro XL Lite XL,2000,M020,Natural Flavors,100,02-06-25 19:14:48
P0734,Chocolate Milk Drink Mini Max Family Pack Pro XL Lite XL,2000,M037,Caramel Color,200,31-05-25 19:14:48
P0734,Chocolate Milk Drink Mini Max Family Pack Pro XL Lite XL,2000,M001,Sugar,1000,16-06-25 19:14:48
P0735,Cheese Crackers Family Pack Mini XL,500,M027,Milk Solids,100,15-06-25 19:14:48
P0735,Cheese Crackers Family Pack Mini XL,500,M026,Cocoa Powder,200,25-05-25 19:14:48
P0735,Cheese Crackers Family Pack Mini XL,500,M038,Baking Powder,1000,26-05-25 19:14:48
P0736,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Family Pack,1000,M037,Caramel Color,2000,07-06-25 19:14:48
P0736,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Family Pack,1000,M042,Acetic Acid,2000,20-06-25 19:14:48
P0736,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Family Pack,1000,M020,Natural Flavors,2000,21-06-25 19:14:48
P0737,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Family Pack Max,2000,M042,Acetic Acid,100,19-06-25 19:14:48
P0737,Chocolate Milk Drink Mini Max Max XL Pro Mini Mini Family Pack Max,2000,M024,Ascorbic Acid,500,07-06-25 19:14:48
